,Song Name,Artist Name,Artist Popularity,Artist Genres,Artist Followers,Danceability,Energy,Track ID,Loudness,Speechiness,Acousticness,Tempo,Key,Instrumentalness,Lyrics,Popularity,Liveness,Valence,Time Signature List,Duration,Hit,Artist Hit
544,The Marrying Kind,Prince,75,"['funk', 'motown']",2773785,0.632,0.724,5n07gZPKbsxMqfw6MvmTgR,-2.248,0.0545,0.227,139.891,4,0,leave never goin see againnever shes gonna need shoulder cry shes gonna need friend shes gonna need pillowcasesomething put tear ive got purple satin lacies 1 seond later second gone shes gonna miss first shes gonna buy thing thats im gonna lay cross piano stool sing,29,0.47,0.54,4,169440,0,0
545,If Eye Was the Man In Ur Life,Prince,75,"['funk', 'motown']",2773785,0.774,0.651,23sbjxh3Q6D3MWWapmJy2c,-3.482,0.356,0.0996,76.01,1,0,eye man life eyed make happy eyed treat right eyed buy flower every single day eyed give power eyed whatever say eye heard rumor man said hed wrong youre vain youd think youre one behind song sure know got plenty lyric yeah sleeve got want go leave sunday chocolate roof right game like lakers sixer came he another best believe party crackin,29,0.327,0.703,4,189440,0,0
546,On the Couch,Prince,75,"['funk', 'motown']",2773785,0.655,0.337,0Y2nl5FBXqFOwduXQ3jndf,-8.669,0.0867,0.657,117.557,7,0,come babe ooh ooh dont make sleep couch love jones tv baby ooh wanna go south yeah come baby come baby undignified sleep alone oh yes thats people aint got nobody know,28,0.181,0.272,3,213720,0,0
547,Dear Mr. Man,Prince,75,"['funk', 'motown']",2773785,0.871,0.531,26nXtAXEGkdPfBlrFj2rDg,-6.383,0.185,0.255,86.841,8,0.000347,whats wrong world 2day thing got 2 get better show leader say maybe write letter said dear mr man dont understand poor people keep struggling u dont lend helping hand matthew 5 5 say meek shall inherit earth wanna b way u trippin since day birth said 2 kill sin started every single war ur people,33,0.0798,0.494,4,254573,0,0
548,Reflection,Prince,75,"['funk', 'motown']",2773785,0.779,0.484,0YKKBRw64nebKldJfTfykX,-5.993,0.0786,0.237,97.108,4,0.00244,two seven together like time indefinite trying catch glass fall without frown turn stereo wanna play old song love eye remember water plant today eye forgot look moon eye busy said eye busy eye busy,28,0.105,0.509,4,184627,0,0
549,Here We Go Again,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.622,0.299,1bhuvevmcDLS2fyLjIqSDW,-12.653,0.0299,0.638,99.718,10,0.00149,go shes back town ill take back one time go phone ring ill fool one time,50,0.0916,0.424,3,238307,1,0
550,Sweet Potato Pie,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.596,0.474,7FORSqVeo5krjnVjDmxbU6,-10.037,0.0541,0.49,65.078,0,0,oh lord feel fine today im walking cloud nine today im line today happiness finally mine today guess im lucky guy im prepared tell strictly account sweet potato pie im fellow love main reason left coast shes little girlziña,36,0.0365,0.624,4,226227,0,0
551,You Don't Know Me,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.327,0.427,6OzS0wbTMo9EepLStp7Xyn,-8.952,0.0387,0.744,186.717,3,0,give hand say hello hardly speak heart beating anyone tell think know well dont know dont know one dream night longs kiss lip longs hold tight oh im friend,44,0.141,0.283,3,234013,0,0
552,Sorry Seems To Be The Hardest Word,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.493,0.403,69YSemuIb3n0bdns2Zn6AT,-8.798,0.0295,0.73,120.155,5,0.000479,got make love got make care lightning strike wake find youre got make want mmm hmm got heard say sorry seems hardest word sad sad sad sad situation,33,0.116,0.219,4,237880,0,0
553,Fever,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.647,0.425,1HiTKXJKNyMib5bwRT9RMv,-10.216,0.265,0.36,131.821,11,0,fever written john davenporteddie coole never know much love never know much care put arm around get fever thats hard bear give fever kiss fever hold tight fever morning fever night sun light daytime moon light night light call name know im gonna treat right give fever kiss fever hold tight fever morning,36,0.105,0.377,4,209587,0,0
554,Do I Ever Cross Your Mind?,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.554,0.393,74jigG6I8755uaMAwNYhcX,-9.036,0.0315,0.543,134.756,2,4.02E-05,ever cross mind darlin ever see situation somewhere somehow trigger memory haa ever wonder became time honey ever ever cross mind ever want know dream go endlessly run somehow,28,0.12,0.315,4,273813,0,0
555,It Was A Very Good Year,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.23,0.204,38kPLfBJNufvcu7s9TEPA4,-11.519,0.0321,0.833,87.058,2,0.00606,seventeen good year good year small town girl soft summer night wed hide light village green seventeen twentyone good year,21,0.189,0.0634,3,298520,0,0
556,Hey Girl,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.461,0.468,76bDXanbZMtflVqksK3NGF,-9.889,0.0371,0.625,74.488,7,0.000744,hey girl want know im gonna miss much go hey girl ill tell lie something deep inside me going die say long goodbye,22,0.136,0.494,4,314680,0,0
557,Sinner's Prayer,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.711,0.544,2a6kPKADpA67DIj6GeaBfs,-7.807,0.0438,0.613,101.849,9,0.00166,lord mercy lord mercy lord mercy lord mercy well ive done somebody wrong lord mercy please used plenty money finest clothes town,34,0.109,0.51,3,263880,0,0
558,Heaven Help Us All,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.495,0.558,7yT5YYt924G7UnGASmh0Gk,-8.749,0.0696,0.269,83.272,5,0,heaven help boy never home heaven help girl walk street alone heaven help rose bomb begin fall lord wont help u heaven help black man struggle one day heaven help white man turn back away heaven help man kick man crawl heaven help u heaven help u heaven help u help u,22,0.24,0.549,4,271773,0,0
559,Over The Rainbow,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.177,0.281,2WTkEgmGtRkND3sjZFFwN7,-11.467,0.0317,0.87,87.85,3,0.000342,somewhere rainbow way high there land heard lullaby somewhere rainbow sky blue dream dare dream really come true,20,0.26,0.103,4,293600,0,0
560,Crazy Love - Live,Ray Charles,68,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",1252682,0.586,0.676,4tVl5r635bQrnWhm2Ron54,-7.174,0.163,0.468,147.834,7,0,hear heart beat thousand mile heaven open every time smile come thats belong im running like river song give love love love love crazy love give love love love love crazy love shes got fine sense humor im feeling low come sun go take away trouble take away grief take away heartache night like thief,31,0.788,0.639,4,224840,0,0
561,Five Colours In Her Hair,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.485,0.904,26QkYH0dmzPQBprter9Jsw,-3.334,0.0489,0.0216,97.885,7,0,doo doo doo doo doo dooo doo doo doo doo doo dooo doo doo doo doo doo dooo shes got lip ring five color hair fashion love clothes wear tattoo always hidden underwear dont care everybody want know name threw house party came everyone asked hell,52,0.178,0.622,4,177453,1,0
562,Obviously,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.652,0.867,6EsnG6BmZ6U7NxicrO8tDJ,-2.323,0.0304,0.176,130.624,1,0,recently ive hopelessly reachin girl who world believe shes got boyfriend drive round bend cause he 23 he marine hed kill many night find thinkin ohhh cause obviously shes league win keep draggin know never good enough never good enough,53,0.104,0.767,4,198880,1,0
563,Room On The 3rd Floor,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.566,0.847,3j3Zrq7CiZtidBdcDrVIrd,-2.601,0.0265,0.108,89.939,4,0,room third floor asked im tired enough sleep one bed broken next room smokin air conditioning stuck heat outside rainin guest upstairs complainin bout room thats got tv loud guess time like remind ive got keep foot ground yeaheahea wake early round seven thirty,40,0.11,0.513,4,196800,0,0
564,That Girl,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.441,0.973,21fkN5QbjlzGqDsmR0Ops1,-1.911,0.0793,0.0435,174.366,8,0.000123,one two three four went guy eye girl looked fine blew mind wished mine said hey wait cause im speak friend said didnt care cause loved long blond hair love air looked rest history dude youre silly cause youre never gonna get girl youre never gonna get girl spoke hour,40,0.0716,0.676,4,197213,0,0
565,Hypnotised,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.51,0.818,4E0yLdSSJPCcJJgw5a3i3q,-2.339,0.0278,0.0544,176.775,7,0,feel like ive threw bag door road came home find floor rain began pour got cold tryed compromise kept telling lie dont get say last goodbye goodbye waisting time longer mine youve left cant seem get mind thats realised hypnotised,32,0.174,0.816,4,182307,0,0
566,Saturday Night,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.396,0.943,4xtIFwvm3MGfxMbH61DRt5,-2.618,0.0535,0.0126,185.363,1,0,parent outta town got buddy round said gonna party tonight dad got truck ill come pick anyone want come ride wanna drink there bottle sink 20 000 people inside know everybody like party saturday night well every girl school deep end pool wanna take dip bring trunk start dim light gotta find girl like better hope shes already drunk,29,0.0479,0.664,4,167720,0,0
567,Met This Girl,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.533,0.953,0ZJtz3NgruPdlsqdnGJ0B6,-2.264,0.0871,0.0115,181.607,2,2.54E-06,well met girl day hope dont regret thing said laughin jokin im glad met girl didnt walk away think impressed havin good time laughin jokin spendin time together walk room heart go boom walk room heart go boom tried take home said youre good,28,0.0865,0.82,4,166800,0,0
568,She Left Me,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.354,0.652,4QowG1AiYZCb04B0NiSRNH,-4.46,0.0294,0.0235,205.385,7,0,walked said didnt wanna anymore could ask gone door didnt know wrong cant move since left told dont worry youll ok dont need believe youll fine,32,0.138,0.569,3,205893,0,0
569,Down By The Lake,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.554,0.931,107d3N4dOswoY3DwCA0jZM,-2.765,0.0426,0.029,89.999,10,0,well youd better get home cause daddy awake said saw last night making lake boy hate doesnt look way said look pretty cute dont got grade seen star foot way behave better daddy town oh baby youve got nothing prove decide go doesnt mean he gotta know,28,0.167,0.966,4,157653,0,0
570,Unsaid Things,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.54,0.921,67tkulBDck89z3OoIHbznU,-2.358,0.042,0.207,139.901,0,0,girl moved road nicest leg ive ever seen back wrote letter say loved face memory seven year gone ive grown shes moved im still holding chorus still got many unsaid thing wanna say cant wait another day wish knew still wait wondering remember,28,0.31,0.741,4,205480,0,0
571,Surfer Babe,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.531,0.96,2Za1tWKA0twNY2vRzsMbFb,-3.032,0.0958,0.0596,177.287,8,0,well quater 4 hangin pizza place weve got board later gonna catch wave well thats said left bed radio book read let truth known wanna date surfer babe hope im little late never know gonna say dont think type know dont know im gonna get thing ive feelin dont think know name surfer babe know hard thing,33,0.307,0.941,4,153520,0,0
572,Not Alone,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.227,0.749,5KUUQe1L252zCSvghOdLpD,-3.451,0.0319,0.0207,182.086,4,2.54E-05,life getting harder day day dont know say yeah mind growing weak every step take uncontrolable think failed yeah cause im alone im alone im alone get train yeah tired radio keep playin tired song know there long go oh wanna go home,30,0.106,0.248,4,258293,0,0
573,Broccoli,McFly,60,"['boy band', 'europop', 'hollywood', 'pop punk', 'post-teen pop']",275906,0.61,0.867,08KwAnzoEdYRdOHsxmCxSF,-2.782,0.037,0.0655,132.633,7,0,everything goin way planned broccoli done doesnt know im virgin kitchen co normally mum called thats said wasnt coming round tea known much better hard cant forget keep playin around im trying hard impress put much pressure wanted let know care blowing candle,34,0.118,0.755,4,211253,0,0
574,The Humming...,Enya,75,['celtic'],900326,0.569,0.282,15Zt4Z0N6JMwyNp1vLQNfi,-13.773,0.0274,0.876,88.623,8,0.854,light future prophecy wave sea sea road hmmmmmmmm hmmmmmmmm wing like kiss year nemesis moment fall mist dust remember hmmmmmmmm hmmmmmmmm,60,0.0997,0.215,4,225120,1,0
575,So I Could Find My Way,Enya,75,['celtic'],900326,0.14,0.311,2ImwOBqAHn3mHyLJ4HBTbk,-14.93,0.0417,0.929,177.799,2,0.426,thousand dream gave held high held high year guided could find way long love sheltered held high held high harbour holding back sea could find way,59,0.109,0.0778,3,265960,1,0
576,Even In The Shadows,Enya,75,['celtic'],900326,0.535,0.34,4jBHJDHmet3Ms00S1ouWL9,-13.135,0.0244,0.837,95.891,2,0.978,even shadow turn around find walk away even whisper wind come steal word say could fall keep falling could call keep calling wonder love wonder forever even silence,56,0.115,0.262,4,254240,1,0
577,The Forge Of The Angels,Enya,75,['celtic'],900326,0.498,0.273,5oUr1pTznee9AVd6Txbsc9,-13.881,0.0323,0.766,119.427,10,0.851,nan,55,0.107,0.0744,4,314200,1,0
578,Echoes In Rain,Enya,75,['celtic'],900326,0.693,0.396,3WdBXPv7WUY9fZ6YyTpX6M,-9.428,0.0298,0.826,93.875,9,0.803,ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah wait sun watching sky black crow night pass taking star far away everything flow come another new day ah ah ah ah ah ah ah wind throw night silver gold turn light im road know way everything flow come another new day allelujah alle alle allelujah allelujah,62,0.0847,0.499,4,215453,1,0
579,I Could Never Say Goodbye,Enya,75,['celtic'],900326,0.125,0.143,1SE1SIvwiF8xA1fgBJeAfl,-18.37,0.042,0.961,75.262,1,0.487,night come without tear walk alone youre longer day turn year could never say goodbye sadness eye,50,0.129,0.11,3,209947,1,0
580,Dark Sky Island,Enya,75,['celtic'],900326,0.406,0.246,5vU7lm9m3RmVOSzBbqXyIN,-13.762,0.0298,0.929,96.616,1,0.539,listen wave speak blue voice sea whisper touch shore come back come back boat boat upon wave come find light darkness sky come back come back capella auriga,55,0.112,0.211,3,297440,1,0
581,Sancta Maria,Enya,75,['celtic'],900326,0.347,0.378,2Dr10eCjsJ7MVORP80yMAV,-10.447,0.0282,0.709,100.212,2,0.98,sanctum maria sanctum maria sanctum maria sanctum maria sanctum maria maria maria sanctum maria maria maria,48,0.101,0.131,3,231640,1,0
582,Astra Et Luna,Enya,75,['celtic'],900326,0.451,0.192,4Rk3ynSRkB2vJUgyC6er0S,-14.747,0.0287,0.921,137.254,5,0.908,caelum noctis tenebris astra et astra et luna non nubilae caelum serenum tantus cantus ventus,48,0.12,0.188,4,201093,1,0
583,The Loxian Gate,Enya,75,['celtic'],900326,0.4,0.399,1eVosR3JxBfD0KDbKAK5ep,-12.192,0.0279,0.744,76.72,2,0.989,os beyhe llay ay ay bey ah llay os beyhe llay ay ay bey ah aday phormmayonay menemmay bayrr orpirrrommay eepha lyi kul ay oooo vaya vee oooo daya dee oooo vaya vee oooo daya dee orluuammay,48,0.0938,0.312,4,214880,1,0
584,Diamonds On The Water,Enya,75,['celtic'],900326,0.369,0.173,3pSWr2EpMNomEOVCYAuqrD,-15.522,0.031,0.86,97.005,9,0.112,ah ah ah ah ah ah ahh listen river echo softly drifting memory sound summer,48,0.0978,0.102,3,215387,1,0
585,I Feel Love ,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.404,0.919,7nifNyg6rF6abgtg8MG0D6,-6.76,0.139,0.0091,93.92,4,0,nothing color cross desert nothing alive black top know cracked mind nothing color gray pill nobody cry screek lamp shine still nothing alive feel love every million mile feel love every feel love every million mile feel love every nothing color,56,0.0932,0.207,4,196000,1,0
586,Buzzkill,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.591,0.851,1X0qFXYJrRuEAMBaQ2JHIW,-7.058,0.0724,0.00453,122.193,6,0.00396,oh lord forget im fine oh lord forget let ride oh lord ive got mind please mercy shall given tennessee stop buzzkill dont stop,39,0.107,0.622,4,188077,0,0
587,Let Me Through,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.563,0.552,4py998P9qkiiKXhCfvWfpf,-7.566,0.0594,0.0865,127.148,1,8.73E-05,lovin wild thing stand way im gonna bully bully baby bully till im free apple shining like glass highway devotion salt salt wound say got bloodhound tooth hanging like dagger bar back west try pull know ill save best shot boom boom boom shot boom boom boom trouble heart twin shovel sing sing im gonna dig till cut,36,0.0961,0.471,4,257601,0,0
588,Three Dollar Hat,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.326,0.853,09cYyZlwLtT7qLzOseA6cN,-8.56,0.0711,0.0117,166.002,9,5.99E-06,im bad man named jackie lee shooting everybody 33 jackie said johnny cant see love everybody jackie lee johnny said jackie dont take life got three young kid badass wife jackie told johnny youre acting crazy know baby youre crazy,41,0.102,0.137,1,203829,0,0
589,Lose The Right,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.368,0.795,5c4N2GAzTg08SwCChIP2SA,-6.935,0.0671,0.0469,73.772,9,2.64E-05,always knew put poison potion lost reason long ago broken ghost believe seen know listen tell mean clear air air around killing whatevers vicinity isnt fair leave dont come back,35,0.0964,0.549,4,198397,0,0
590,Rough Detective,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.387,0.874,0FtBpIAlKcXEwr6CEnZm33,-7.869,0.134,0.059,121.49,7,0,youre unusual suspect may right kind men cannot recollect forget night youre rough detective smoky eye person guy apprentice master cop con hear laughing background dont make run baby dont make run dont make run baby dont make run well ill make retell story trip mirror reflective youre tired,37,0.113,0.428,4,183297,0,0
591,Open Up,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.368,0.797,7k2UfLPIGRIaj53WBsvztk,-7.202,0.0695,0.088,138.791,4,0.000216,noticed river clock theyre moving bird got stuck ceiling chirping breathe choke little thing make landslide go knew pin hold id build wall know know would hand faster pen end written still ink dry undermined hope im wrong open open see rose grew nose nose go get broken there hope there place there sickened feeling look space defaced belief mean say name well say,32,0.333,0.254,4,230947,0,0
592,Be Still,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.416,0.68,6sSu8zOI1czxfHks3jwlKn,-9.318,0.0778,0.128,130.31,7,2.47E-05,still young heart never fall apart still young heart never fall apart wise dear must learn still really really know show youre right shine light wonder know hell dont pray like mannequin window dont say word like sit back observe heart say disturb like doorknob everybody get turn thats turnoff girl im concerned like early bird tryin get worm worm term got nerve say dont deserve youre gonna learn treat like perm leave let burn eat em like urrange orange verge leavin dont get borin foreign trip taken see smiley face,33,0.0762,0.412,4,168173,0,0
593,Mile Markers,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.414,0.856,27hlPrb9kQ08zYZBXZlDOl,-5.91,0.132,0.235,133.185,2,1.19E-05,cold white flamingo win black market bingo used play dont play used travel playing hotel game eating truck stop dinner christian name pointing porn payphones pinned core count mile marker door door big boy bad girl grind teeth stereo big boy bad girl grind teeth stereo creep dont move breeze like used bend backwards elbow knee silver tap spewing crap im halfway round world flatlined space teeth,33,0.372,0.509,4,226653,0,0
594,Cop and Go,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.463,0.943,4xGKuBSBIndRDcZ0xlxSpT,-7.719,0.177,0.092,171.494,4,5.00E-06,beautiful eye long gone beautiful eye return beautiful lie set stone come alive disarm take life alter form look level uhhuh like got shit settle uhhuh cop like cop go come shaking old alibi come eating whole pie sky beautiful eye strange glow beautiful eye danger zone,33,0.15,0.124,4,247083,0,0
595,Too Bad,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.411,0.972,49SV4KgqZ8P8OY2i85cGm9,-5.969,0.167,0.00711,118.256,4,0.158,hey hey hey hey know body know branch twist well getting low came im going back yeah im going back im going back bed baby bad know story end,31,0.0876,0.259,4,227098,0,0
596,Impossible Winner,The Dead Weather,53,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",235959,0.454,0.542,7Gjx9I402XBgaRQkC2rNma,-7.927,0.0256,0.276,93.897,9,5.83E-05,im desert sun ever endless sea drop blue white shouldnt im wheel going round mirror house made way feel holding everything come gone need distraction gimme form everything ive ever seen dont long im beginner ill every night name light impossible winner im wilderness dark end street,34,0.166,0.193,4,240219,0,0
597,DEATHCAMP,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.581,0.746,2u1tKPsxhwigi5BNbXihB0,-5.495,0.0422,0.0149,101.881,10,0.000276,um excuse mister please turn light dont really like camera man shit dont feel right dont really wanna rude sir fuck mean cant wear hat got fucked think care nigga hope little nigga listening golf boy bitch like infant blind nigga used make fun vision pay mortage stuck tuition special teacher asked autistic im making plate washing dish dont mind get fuck kitchen keep ego butt fuck opinion meantime brainwashing million minion leader new school never catch none fucking shindig hope fucking nigga angry pissed offended search illmatic thats realized aint cut made shit went bought man got much drop motherfucker hate traffic,0,0.594,0.455,4,189703,0,1
598,BUFFALO ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.347,0.824,3h0P4TXrlrv9Lj0z7FS36I,-5.054,0.106,0.00457,168.53,2,0.000266,god goodness gracious cant wait see look yall nigga face boy nut surprised thought isnt chafing fuck cracker mountain dew nigga racist cabbage made critic faggot shook told em ill exchange word faggot book book pissed page bunch fuckin attitude switched like book strut im fraud pray god six triple book bashin favorite author lip tickle peter parker pick pack pepper plot thickens tyler creator fuckin kill popsicle cold blooded rock mitten wont find kiddin keep tommy bitch im m pickle said seem last time team talked sick making nigga cabbage took preme shouldve bought stock,0,0.356,0.12,4,159964,0,1
599,PILOT ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.596,0.869,4SUQbrebZgvSX8i3aYHMB6,-2.389,0.062,6.32E-05,109.998,5,0.0491,fly bird wind wanna go scale nine ten taking l baby hold hand feel like wind fasten seat belt turn everything got attention mothafucka im bout take im new pilot bitch aint bring extra baggage trip bring terror like hate america brand new camera parachute nigga parallel dont talk fore fuckin embarrass sit as doin three much im captain bitch dont get fucked youll get fucked im far ahead nigga im future yall dont even know existence like im dead nigga im sayin look yall stupid shit,0,0.0476,0.545,4,209412,0,1
600,RUN ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.41,0.909,1VZS61kwta2pHVTAXU9uU1,-5.234,0.171,0.00178,145.973,11,0,fuck running nigga aye nigga come nigga let try hat told come stupid bitch come weak as hat yall nigga smoke yall brain car car light took lame route going nowhere fast think gonna hesitate pull thing,0,0.794,0.469,4,69077,0,1
601,FIND YOUR WINGS ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.512,0.427,0mvnmLsfi9n5RjPIWzT6tY,-7.338,0.0277,0.405,75.027,9,0.0837,find wing find wing hey whatcha doin runnin supposed fly take control cause youre pilot cant swim youre gonna drown shark comin sky home there limit know gotta,0,0.0976,0.191,4,179043,0,1
602,CHERRY BOMB,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.533,0.818,53Ij8FmAuvzXLsjzCTLM31,-3.389,0.0516,0.000968,133.756,2,0.8,really made song could perform dont even know perform aw nah boy dont cut wood found flowersdont smell good smell real good dont need anybody el nose win look god dont pray society nigga wear camouflage im field wearing pink blue weak nigga see nigga young creator scream nigga aint got driver beepbeep wanna talk shit back seat come light fire ill blow fuckin face,0,0.155,0.151,4,269352,0,1
603,BLOW MY LOAD ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.289,0.702,57lHFW5RSl888Q1UionOXq,-7.328,0.0811,0.0127,96.733,5,0.000205,nan,0,0.749,0.172,5,190285,0,1
604,2SEATER ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.353,0.694,5LUJ8X9S6lJOeUwJkWqCeX,-7.411,0.359,0.332,89.017,10,6.19E-05,speed 2 seater girl got 2 seater speed 2 seater 2 seater hundred fax easy stop see shit isnt stock used piss pot piss wall since pissed cop couple ticket copped pay model vehicle know ball 92 91 year tyler spawned crash wood ima follow like im tryna get stick automatic pick shit static shit sure shit might get x6 end dont follow exit might take back street hidden house got sport car like here watch jim two sapphire neck thats precious gem amg boy eat benz new engine got old shit deep rim got warranty dont care scratchin rim speed 2 seater girl got 2 seater speed 2 seater 2 seater sit passenger seat tell got much speed slow slow cant cause drive wow girl get rush speeding car sometimes much feel wind heart girl get rush speeding car sometimes much,0,0.611,0.343,4,409779,0,1
605,THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12  ,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.63,0.842,7E3FdWpPkWTCggsanYXj30,-5.636,0.316,0.000954,84.942,1,0,oh motherfucking man huh oh fucking bitch counting band huh oh trapping bando selling gram huh oh smoking drinking lean popping xans huh see thats bullshit dont need im telling yall nigga yall aint fucking see look mirror said man said hey man agree rock rainbow ben nice fellow neck reflects yout personality mine yellow boy hit block like hate lego know got thirty second jared leto see halo reload ammo boy golf wango thats squad bango tell fucking let reload aimo cant nigga get fucking chaos hurr want truth get as like kick schoolyboys niggy know im good boy bad enh biggy go lf gogo homo black go hard like jojo fuckin diggy ship series want iggy man,0,0.362,0.634,4,191869,0,1
606,FUCKING YOUNG / PERFECT,"Tyler, The Creator",81,"['hip hop', 'rap', 'underground hip hop']",2236557,0.233,0.705,6738dceRZVHz8VumfBH7aI,-6.928,0.0928,0.0319,74.102,5,6.52E-05,nan,0,0.185,0.352,4,401573,0,1
